country,alpha_2_code,alpha_3_code,numeric_code,indicator,time_period,obs_value,sex,Population,Key,GDP per capita (constant 2015 US$),GDP growth (annual %),GNI (current US$),"Inflation, consumer prices (annual %)"
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2020,100,Male,9401038,United Arab Emirates2020,40776.63,-4.96,3.48E+11,-2.08
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2021,100,Male,9575152,United Arab Emirates2021,41778.58,4.35,4.14E+11,0.18
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2022,100,Male,10074977,United Arab Emirates2022,42687.72,7.51,5.03E+11,5.29
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2014,100,Total,8059440,United Arab Emirates2014,43023.19,4.17,4.15E+11,2.35
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2016,99,Total,8935095,United Arab Emirates2016,43745.29,5.56,3.71E+11,1.62
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2017,99,Total,9223225,United Arab Emirates2017,42690.21,0.74,3.93E+11,1.97
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2018,100,Total,9346701,United Arab Emirates2018,42679.75,1.31,4.28E+11,3.07
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2019,100,Total,9445785,United Arab Emirates2019,42700.13,1.11,4.2E+11,-1.93
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2020,100,Total,9401038,United Arab Emirates2020,40776.63,-4.96,3.48E+11,-2.08
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2021,100,Total,9575152,United Arab Emirates2021,41778.58,4.35,4.14E+11,0.18
United Arab Emirates,AE,ARE,784,Proportion of individuals who own a mobile telephone,2022,100,Total,10074977,United Arab Emirates2022,42687.72,7.51,5.03E+11,5.29
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2014,78,Female,3356334,Uruguay2014,17122.04,3.24,57758605835,8.88
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2015,80,Female,3368017,Uruguay2015,17125.90,0.37,55232403158,8.67
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2017,77,Female,3388438,Uruguay2017,17611.60,1.74,61449241066,6.22
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2018,83,Female,3394534,Uruguay2018,17608.94,0.16,61677734384,7.61
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2019,84,Female,3397206,Uruguay2019,17758.44,0.93,59174795690,7.88
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2014,76,Male,3356334,Uruguay2014,17122.04,3.24,57758605835,8.88
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2015,78,Male,3368017,Uruguay2015,17125.90,0.37,55232403158,8.67
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2017,75,Male,3388438,Uruguay2017,17611.60,1.74,61449241066,6.22
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2018,82,Male,3394534,Uruguay2018,17608.94,0.16,61677734384,7.61
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2019,82,Male,3397206,Uruguay2019,17758.44,0.93,59174795690,7.88
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2014,77,Total,3356334,Uruguay2014,17122.04,3.24,57758605835,8.88
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2015,79,Total,3368017,Uruguay2015,17125.90,0.37,55232403158,8.67
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2017,76,Total,3388438,Uruguay2017,17611.60,1.74,61449241066,6.22
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2018,83,Total,3394534,Uruguay2018,17608.94,0.16,61677734384,7.61
Uruguay,UY,URY,858,Proportion of individuals who own a mobile telephone,2019,83,Total,3397206,Uruguay2019,17758.44,0.93,59174795690,7.88
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2017,54,Female,31819178,Uzbekistan2017,2995.77,4.40,70916116487,13.88
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2018,59,Female,32373490,Uzbekistan2018,3108.16,5.56,60203452155,17.52
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2019,62,Female,32964701,Uzbekistan2019,3259.37,6.78,68029857950,14.53
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2020,66,Female,33586372,Uzbekistan2020,3249.05,1.56,66603341568,12.87
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2021,64,Female,34243696,Uzbekistan2021,3442.72,8.03,77697421135,10.85
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2022,74,Female,34938955,Uzbekistan2022,3576.72,6.00,90999134201,11.45
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2017,73,Male,31819178,Uzbekistan2017,2995.77,4.40,70916116487,13.88
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2018,77,Male,32373490,Uzbekistan2018,3108.16,5.56,60203452155,17.52
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2019,78,Male,32964701,Uzbekistan2019,3259.37,6.78,68029857950,14.53
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2020,78,Male,33586372,Uzbekistan2020,3249.05,1.56,66603341568,12.87
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2021,81,Male,34243696,Uzbekistan2021,3442.72,8.03,77697421135,10.85
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2022,84,Male,34938955,Uzbekistan2022,3576.72,6.00,90999134201,11.45
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2017,64,Total,31819178,Uzbekistan2017,2995.77,4.40,70916116487,13.88
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2018,68,Total,32373490,Uzbekistan2018,3108.16,5.56,60203452155,17.52
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2019,70,Total,32964701,Uzbekistan2019,3259.37,6.78,68029857950,14.53
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2020,72,Total,33586372,Uzbekistan2020,3249.05,1.56,66603341568,12.87
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2021,72,Total,34243696,Uzbekistan2021,3442.72,8.03,77697421135,10.85
Uzbekistan,UZ,UZB,860,Proportion of individuals who own a mobile telephone,2022,79,Total,34938955,Uzbekistan2022,3576.72,6.00,90999134201,11.45
Vietnam,VN,VNM,704,Proportion of individuals who own a mobile telephone,2019,77,Female,97173776,Vietnam2019,3241.08,7.36,3.18E+11,2.80
Vietnam,VN,VNM,704,Proportion of individuals who own a mobile telephone,2019,78,Male,97173776,Vietnam2019,3241.08,7.36,3.18E+11,2.80
Vietnam,VN,VNM,704,Proportion of individuals who own a mobile telephone,2019,78,Total,97173776,Vietnam2019,3241.08,7.36,3.18E+11,2.80
Vietnam,VN,VNM,704,Proportion of individuals who own a mobile telephone,2020,79,Total,98079191,Vietnam2020,3303.17,2.87,3.32E+11,3.22
Vietnam,VN,VNM,704,Proportion of individuals who own a mobile telephone,2021,77,Total,98935098,Vietnam2021,3358.22,2.55,3.48E+11,1.83
Vietnam,VN,VNM,704,Proportion of individuals who own a mobile telephone,2022,79,Total,99680655,Vietnam2022,3603.86,8.12,3.9E+11,3.16
Zambia,ZM,ZMB,894,Proportion of individuals who own a mobile telephone,2018,45,Female,17973569,Zambia2018,1321.25,4.03,25904703273,7.49
Zambia,ZM,ZMB,894,Proportion of individuals who own a mobile telephone,2018,44,Male,17973569,Zambia2018,1321.25,4.03,25904703273,7.49
Zambia,ZM,ZMB,894,Proportion of individuals who own a mobile telephone,2018,45,Total,17973569,Zambia2018,1321.25,4.03,25904703273,7.49
Zambia,ZM,ZMB,894,Proportion of individuals who own a mobile telephone,2020,47,Total,19059395,Zambia2020,1228.74,-2.79,17628788924,15.73
Zimbabwe,ZW,ZWE,716,Proportion of individuals who own a mobile telephone,2020,48,Female,15526888,Zimbabwe2020,1224.27,-7.82,26329744652,557.20
Zimbabwe,ZW,ZWE,716,Proportion of individuals who own a mobile telephone,2020,46,Male,15526888,Zimbabwe2020,1224.27,-7.82,26329744652,557.20
Zimbabwe,ZW,ZWE,716,Proportion of individuals who own a mobile telephone,2020,47,Total,15526888,Zimbabwe2020,1224.27,-7.82,26329744652,557.20
